,0
73, Our budget will provide an unprecedented $600 million-dollarincrease in special education funding
74, That means our school districts will have enough to allocate the resources they do have to other areas of highneed
75,And we’re not just going to increase support for our kids with special needs
76, We’re going to get to work on closing the achievement gap for low-income students and students of color
77, Our state’s achievement gap is among the highest in the nation in reading and math scores
78," As StateSuperintendent, I submitted proposals that would’ve helped address our state’s achievement gap"
79,"Unfortunately, most of these proposals never made it through the Legislative process"
80, I believe this is the year they will
81, And my Urban Initiativesprograms will also empower minority students in our state’s highest-need districts by expanding early childhood education and summer school grantprograms
82,ADVERTISEMENTIt is urgent that we increase support for our low-income students and students of color
83," The longer we wait to invest in closing our achievement gap,the wider the gap will get, and the more it will cost us in the long-run"
84,"Finally, we’re going to propose a ﬁve-fold increase in mental health programs for K-12 students across our state"
85," But funding mental healthprogramming in our schools is not enough; so tonight, we renew our commitment to making sure everybody has access to quality, aﬀordablehealthcare"
86,We’ve already started working to make sure healthcare in Wisconsin is aﬀordable and accessible
87, We signed executive orders creating a HealthyCommunities Initiative and calling upon the Department of Health Services to prioritize these goals
88, We also called upon our state agencies toconnect the dots and work together on how we can protect healthcare coverage for people in our state
89,But our work can’t stop there
90, That’s why our budget will also seek to expand Medicaid in Wisconsin
91," According to the nonpartisan Legislative FiscalBureau, this will enable an additional 76,000 Wisconsinites to have access to aﬀordable healthcare"
92," This would also save Wisconsin taxpayershundreds of millions of dollars, allowing us to reallocate those cost savings to other critical programs"
93,"ADVERTISEMENT News Weather Sports Health Small TownsWe have a real opportunity here, folks"
94," At the end of the day, Mr"
95, Majority Leader and Mr
96," Speaker, healthcare should not be a partisan issue --Republican states like Kentucky, Nebraska, and Idaho have expanded Medicaid, and so have Democratic states like Washington, California, andMinnesota"
97," We should be able to get it done here, too"
98,The people of Wisconsin voted for a change this November and asked us to stop playing politics with their health care
99, That’s why I’m announcingtonight that I have fulﬁlled a promise I made to the people of Wisconsin by directing Attorney General Kaul to withdraw from a lawsuit that would gutcoverage for the 2
100,4 million Wisconsinites who have pre-existing conditions
101, I’ve said all along that I believe the best way to maintain protections forhealthcare here in Wisconsin is to stop trying to dismantle those protections at the federal level
102,"In addition, we’re also going to address Wisconsin’s transportation funding crisis"
103,I appointed Secretary-designee Craig Thompson because I know that he will work on both sides of the aisle for a solution that works for Wisconsin
104, Ifully expect that he will be approved with consent of the Senate
105,"I’ve said all along that I believe we have to bring people together to work on this issue, and I believe Secretary-designee Thompson can get it done"
106,"In the coming days, we’ll be announcing a task force of stakeholders to get to work on proposing a bipartisan policy solution to be included in ThePeople’s Budget"
107," The task force will solicit feedback from key partners from all regions of the state, all sectors of the economy, and users of alldiﬀerent modes of transportation"
108,"And while I know that caucus members in both houses support diﬀerent approaches to solving our transportation funding crisis, it’s going to takesacriﬁces and compromises to ﬁnd a long-term, comprehensive solution that works for everyone"
109,But roads and bridges are only a small part of the infrastructure challenges facing our state
110, That’s why I’m also declaring 2019 is the Year of CleanDrinking Water in Wisconsin
111,"According to the Department of Health Services, 1"
112,"7 million Wisconsinites depend on private wells for water, and 47% of these wells do not meetacceptable health standards"
113," Meanwhile, according to the U"
114,S
115," Environmental Protection Agency, we have an estimated 176,000 lead service linesacross our state"
116, Removing lead service lines could cost over $2 billion
117," But Pew Charitable Trusts estimates that for every $1 we spend on replacinglead drinking water lines, we will see a 133% return on our investment in higher lifetime earnings and better health outcomes"
118,"That’s why, in the coming weeks, I’ll be signing an executive order to designate a person at the Department of Health Services to take charge onaddressing Wisconsin’s lead crisis and to help secure federal funding for prevention and treatment programs"
119,"Finally, we’re going to cut taxes by ten percent for everyone making up to $100,000 and families making up to $150,000"
120, But we’re not going to do itby spending money we don’t have or that might not be there in two years
121," I don’t make promises I can’t keep, and I’m not going to propose thingsthat we can’t pay for"
122," So instead, we’re going to fund tax relief for hard-working families by capping a corporate tax credit, 80% of which goes toﬁlers making more than $1 million a year"
123,"An economy that works for all of us, healthier communities, more money for our kids and our schools, better roads and infrastructure -- that is whatthe people of Wisconsin expect from us, and that is what the people of Wisconsin deserve"
124,"Given the challenges we face, I expect the Legislature will focus on these important priorities instead of being distracted by division and preventingus from working together to get things done"
125,"You know, in the Governor’s conference room inscribed on the ceiling is a phrase that reads, “The will of the people is the law of the land"
126,”The will of the people is the law of the land
127,That means I expect legislation arriving on my desk will be passed with broad support and in the spirit of bipartisanship
128,"That means instead of taking up an entirely new budget of its own, I expect the Legislature to take up the budget I crafted by and with the people ofour state"
129,I’ll tell you today as I told you a few weeks ago that I have never been more hopeful about our state and our kids’ future
130, I have no doubt that therewill be issues on which we disagree
131, I have no doubt that there will be times when we will be frustrated by the deliberative process of democracy
132,But we will engage civilly
133," We will have discourse and dialogue, but it will not devolve into disrespect"
134, And we will govern with a humble appreciationthat the will of the people -- our people -- is the law of the land
135,"Now, let’s get back to work"
136," Thank you, and On, Wisconsin!Republican Response from Assembly Speaker Robin Vos (R-Rochester)As provided to Action 2 NewsHello,I’m Assembly Speaker Robin Vos"
137, I’m honored to give the Republican response tonight
138,"As I’ve travelled our great state this past year, I’ve seen Wisconsin at its best"
139, Our state and its people are thriving
140," In northeastern Wisconsin,Marinette Marine is expanding and building the future of our nation’s naval ﬂeet"
141," Outside Lambeau Field, the Titletown development is taking shapeand attracting visitors, even, in the oﬀ-season"
142," In Milwaukee, the Fiserv Forum is having an amazing inaugural season especially with the MilwaukeeBucks having the best record in the NBA"
143," Throughout Wisconsin, many farmers had their ﬁrst growing season of HEMP in more than 70 years"
144,Business owners across the state are increasing pay to meet the demand in our competitive market place
145, Wisconsin now has more jobs thanpeople to ﬁll them
146, It’s clear: the state of our state is strong
147, News Weather Sports Health Small TownsYou simply can’t ignore the facts
148, The Wisconsin unemployment rate is at its 11th straight month at or below 3 percent
149, New businesses are upnearly 7 percent
150, We’re seeing the fewest mortgage foreclosures in 18 years
151, Exports have increased by 3
152,2 percent
153, Tourism spending now tops 20billion dollars
154, And Wisconsin families have the lowest tax burden in nearly 50 years
155, Economists agree that the state economy is the best indecades
156,"You might ask, how did we get here? For the last eight years, Republicans worked hard to make Wisconsin open for business"
157, We cut taxes by morethan $8 billion
158,"We made investments in worker training, froze college tuition and made the largest investment ever in K-12 education in actual dollars"
159, Wisconsin ison a roll and Republicans will not allow it to slip backwards
160," We’re committed to keeping your taxes low, the state pension fully funded and ourbudget balanced"
161," We can increase our investment of K-12 education to two-thirds funding, without raising income or sales taxes"
162,"As President Ronald Reagan once said, “As government expands, liberty contracts"
163,"” He also said, “Freedom is never more than one generationaway from extinction"
164,” Republicans in the legislature won’t forget Ronald Reagan’s sentiments
165, We won’t let government grow out of control and wewon’t let socialism to take root in our state
166,"I promise you: Republicans will ﬁght for and protect your freedom, from unnecessary red ﬂag gun laws to the expansion of government-run andcontrolled health care"
167," We will keep spending in check, continue our successful school choice programs and most importantly, protect the unborn"
168,"However, we know that when voters chose divided government, they didn’t choose inaction"
169," In November, the voters said they want us to ﬁnd waysto work together"
170," That’s why only days after the inauguration, Assembly Republicans sent Governor Evers a letter outlining areas where we thoughtwe could ﬁnd agreement"
171," It’s my hope that we focus on issues that don’t divide our state, instead we focus on issues that are easy to ﬁnd commonground"
172, The 11 ideas that we proposed in the letter aren’t meant to be an exhaustive list but a starting point
173," Things like enhancing internet access,preventing homelessness, improving foster care, and cutting middle class taxes should all be slam dunks"
174, Wisconsinites want us to work togetherand these are shared priorities that we can begin working on
175,"This past week, Assembly Republicans moved forward on a middle class tax cut using the governor’s framework"
176," Unlike Governor Evers’ originalproposal, our plan doesn’t raise taxes on farmers or manufacturers"
177, It uses the GOP surplus to pay for it
178," The tax cut is targeted to families makingunder $150,000 and individuals making under $100,000"
179, It saves a married couple with a median income more than $300 annually
180, We can make thismiddle class tax cut a reality
181,Another shared priority is protecting the insurance coverage for pre-existing conditions
182, Assembly Republicans promised that it would be the ﬁrst billwe pass this session; and we did just that earlier today on a bipartisan vote of 76 in favor and 19 against
183, The Assembly approved this billguaranteeing access to insurance for individuals with pre-existing conditions regardless of what happens to ObamaCare
184,The bill also eliminates any annual or lifetime cap on health insurance in Wisconsin
185, There should be no reason why Governor Evers doesn’t sign thepre-existing conditions bill passed with a strong bipartisan majority or approve a middle class tax cut that he proposed and paid for by the GOPsurplus
186,Tonight Governor Evers said he expects the legislature to take up the budget that he crafts quote “by and with the people of our state”
187," We willconsider the ideas in his budget but unfortunately, his ideas are only focusing on one side of the aisle and not the vast majority of Wisconsin"
188," If hisbudget is merely a tax-and-spend wish list, one that would never pass this legislature, his budget would amount to political gamesmanship and thewords of bipartisanship he said tonight will ring hollow"
189, Every person who runs for public oﬃce wants to change their part of their world for thebetter
190,One of my ﬁrst introductions into politics was by my sixth grade teacher in Burlington
191, She told me everyone in the United States has a chance tomake a diﬀerence
192," In our system, good people run for oﬃce because they want to do things and better the lives of their family, friends andneighbors"
193,Democrats want that
194, Republicans want that
195, Every Wisconsinite wants that
196,That’s why I’m so worried that hate and vitriol have become far too pervasive on social media these days
197, I believe it discourages people fromentering the public arena and ﬁghting for their ideas
198, We all want what’s best for Wisconsin: so let’s do a better job listening to one another andunderstanding each other’s perspective
199,"In closing, let me reiterate tonight what Republicans are going to work for over the next two years"
200, We will work to keep the tax burden lower andaﬀordable for the middle class
201, We will protect those with pre-existing conditions
202, We will make record investments in K-12 education
203, And we willmove Wisconsin forward
204,Thank you for joining me
205,God Bless you and your family and God Bless the state of Wisconsin
206,Related StoriesGovernor Evers walks back comments on ACA lawsuit Reactions to Gov
207," Evers' State of the State address Lawmakers see divisions and room for agreement in State of the State  News Weather Sports Health Small TownsTop ArticlesWATCH: ""Quinn Strong"" fundraiser supports 3‑year‑oldbattling rare brain tumorAround The WebConsidering independence? See whysooner = better"
208,Schwab Advisor ServicesResearch Psoriatic Arthritis PainTreatments
209, Signs & SymptomsYahoo SearchCompany Cotton™ HandsomeHounds Percale Shower Curtain -$62The Company StoreRockport Mens Xcs Spruce PeakTrekker – WaterproofRockport[Photos] Gilligan's Island' Star isAlmost 103 And He's Still AroundWordsaSee the Best Travel Credit Cards of2022NerdWallet[Photos] This Wedding PhotographerWas Not Expecting This PhotoW h a t T h e F a c t sCROC TOOLS inc
210," SLOTDOGUltimate Hot Dog Slicer in Red, Size11 InchBROOKSTONESponsored2/5READ MORE News Weather Sports Health Small TownsWhich Card Has the Most Valuable Miles?NerdWalletRecommended For YouRead MoreJustice Thomas hospitalized with infection, high court saysStudy: SUVs, pickups more likely than cars to hit pedestriansMost Popular2/5Classic Money Clip in Sterling SilverBlue NileSponsored StoriesMore From This SiteRead MoreCompany Cotton™ Handsome Hounds Percale ShowerCurtain - $62The Company StoreFrom Bobby Nelson to Bill Jartz: WBAY’s legacy loomslarge News Weather Sports Health Small TownsRockport Mens Zaden SlipRockportJohnson calls for mothers on welfare to staﬀ child centersMagenta embroidered brocade stitched lehenga - Kids-lehenga-choliMirraw[Photos] Giraﬀe Woman Removes Neck Rings After 5Years, This Is How She Looks12UpKoch Industries to continue running 2 glass facilities inRussiaRussians push deeper into Mariupol as locals plead forhelpRecommended byADVERTISEMENTMost Read Exclusive: Dash cam video of Shawano police oﬃcer involved in 39-car pile upNew London man killed in crash with tanker-trailer on Hwy 45Davante Adams thanks Green Bay in farewell Instagram post Woman charged in “Baby Theresa” infant death case Wisconsin DHS continues to monitor wastewater for COVID-19 and sees ‘consistenti’ i GBincreases’ in Green Bay News Weather Sports Health Small TownsADVERTISEMENTLatest News Sen"
211," Johnson meets with local truckers, hears complaints about regulationsRepublican lawmaker says he wanted to punch GOP leaderEvers lashes out at conservatives over PFAS standardsEvers not picking favorites in US Senate primary State lawmakers respond to Zelenskyy’s address to congress News Weather Sports Health Small TownsADVERTISEMENTNewsBirthday ClubCOVID-19 CoverageContestsWeatherGas Tracker2 Your Healthnews@wbay"
212,comSportsSubmit Photos and VideosRecallsWBAY115 S
213, Jeﬀerson St
214,"Green Bay, WI 54301(920) 432-3331Public Inspection FilePublic File Assistance Contact - (920) 432-3331Terms of ServicePrivacy PolicyEEO StatementFCC ApplicationsAdvertisingA Gray Media Group, Inc"
215," Station - © 2002-2022 Gray Television, Inc"
216,
0,Iowa Gov
1," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMPOLITICSRead the full text of Gov"
2, Kim Reynolds'2022 Condition of the State addressGov
3, Kim Reynolds Special to the RegisterPublished 6:57 p
4,m
5, CT Jan
6," 11, 2022 Updated 9:56 p"
7,m
8, CT Jan
9," 11, 2022The following is the prepared text of Gov"
10," Kim Reynolds' 2022 Condition of the Statespeech, which was delivered at 6 p"
11,m
12,", Jan"
13, 11
14," In the speech, she called for a reduction ofthe state income tax, more transparency in school curriculums and library books, and toinvest in the state's workforce"
15, Read the Register's coverage of the speech here
16, And sign up for the Register's politicsnewsletter here
17,   Mr
18," President, Mr"
19," Speaker, Lieutenant Governor, legislative leaders and members,justices and judges, my fellow Iowans:Two years ago, Ilee and Michael Muller were living in California but they were looking forsomething else"
20," Something away from the hustle and bustle, the crowded highways andhigh cost of living"
21," They had visited the city of Elk Horn in Shelby county and fallen in love with it, so when arestaurant came up for sale, they made the leap and put their faith in Iowa"
22," They bought an acreage outside of town, packed their belongings, and began to build a lifeand introduce themselves and their two daughters to the community"
23,"They opened their restaurant, Grace on Main, in March of 2020 — and you know whatcame next"
24,But the Mullers quickly realized that the Iowa way of life isn’t a myth
25, https://www
26,desmoinesregister
27,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 1 of 17Iowa Gov
28," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMThe community came together — and came in droves to the restaurant window to buytheir unique pizzas"
29,"Unlike so many states, Iowa’s economy stayed open, and so did Grace on Main"
30,And they did more than stay open
31," The Mullers and their restaurant have thrived, winningmultiple awards, including the Rural Operator of the Year from the Iowa RestaurantAssociation"
32,"When I stopped by Grace on Main for lunch this fall, Ilee told me “Iowa Nice isn’t just aslogan, it’s real"
33, It’s not who has a nicer car and how much money you have
34," If you needhelp, everyone is willing to drop everything"
35, You don’t get that back in California
36,"”I couldn’t help but smile, because that’s exactly what we’ve always done"
37, And what we’llalways do
38, The Mullers had faith in Iowa
39, And Iowa came through
40," The Mullers couldn’t be with us tonight, but we’re joined by some of their most loyalcustomers"
41, Won’t you please join me in welcoming the Mullers to Iowa and recognizingthe community that embraced them
42,"More: New Iowa legislative session begins, setting the stage for debates on tax cuts,culture warsTwo years ago, about the time the Mullers were moving to Iowa, I stood here before you atthe beginning of a new decade"
43, I talked about how far we’d come in ten years
44," About how we’d gone from a time when families lost their life savings, Iowans lost theirjobs, and our state government lost control of its budget—to a time of record-lowunemployment, a budget surplus, and record investments in K-12 education"
45," But most important, I talked about a vision for our future"
46, About the need to be bold; toshow the world that Iowa truly is the state of opportunity
47, https://www
48,desmoinesregister
49,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 2 of 17Iowa Gov
50," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMThe pandemic delayed some of our efforts, but it didn’t change our direction"
51," In the lasteight months alone we:Invested $300 million more in broadband, Strengthened funding for mental health by making it more sustainable, Made our communities safer and supported our law enforcement;Encouraged more quality housing, Extended and expanded our water-quality efforts,Repealed the inheritance tax on families, Gave parents more choices in their child’s education,Protected life,and expanded telehealth services to increase access to affordable health care acrossevery part of our state"
52,"When US News and World Report ranked Iowa the #1 state for opportunity last year, itwasn’t because we wanted it"
53, It was because we earned it
54, It was because we had faith in Iowans
55, And Iowans came through
56," Of course, rankings are nice"
57, But they’re not what matters
58, What matters is how we come together in our own communities —from cities like DesMoines to small towns like Elk Horn—where we live and work and worship
59,This is my fourth time speaking to you from this chamber on the condition of the state
60,"And I’m proud to report, for the fourth time, in every corner of Iowa, the condition of ourstate is strong"
61," We’re strong because we’ve been guided by the lights of common sense, fairness, andfreedom"
62, By the knowledge that bold action isn’t always government action
63, It’s Iowansmaking their own decisions for their own families and future
64, More: Gov
65, Kim Reynolds signs Iowa's new redistricting maps into lawhttps://www
66,desmoinesregister
67,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 3 of 17Iowa Gov
68," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMUnder these high ceilings, next to this marble, among these columns and portraits, it’stempting to believe that nothing good happens unless we legislate it, regulate it, or fund it"
69," But in the small towns, around kitchen tables, in the fields and back-offices, Iowansunderstand that we in this building don’t fund anything"
70, They do
71," And right now, they’re paying too much"
72," Last year, the state ended with a $1"
73,"2 billion surplus, on top of nearly $1 billion cashreserves"
74, That’s good
75, We kept spending down
76," But it also means that, despite the historic 2018 tax cuts, we’re still taking too much fromIowans’ paychecks"
77,That needs to stop
78, Now
79,"Tonight, I’ll introduce a comprehensive bill that significantly cuts taxes for all Iowans"
80,"First, it eliminates our complex system of multiple tax brackets and sets one tax rate of 4%"
81,Flat and fair
82, The cuts will occur gradually over the next four years so that we protect priorities likeeducation and public safety
83," But in the first year alone, taxpayers will save almost $500million"
84," And by 2026, when the bill is fully implemented, an average Iowa family will payover $1,300 less in taxes, which is on top of their $1,000 tax cut from the 2018 bill"
85, That’s money that can be reinvested into our economy and used to promote the prosperityof every Iowan
86,"  Yes, we’ll have less to spend once a year at the Capitol, but we’ll see it spent every singleday on Main Streets, in grocery stores, and at restaurants across Iowa"
87, We’ll see it spent inbusinesses instead of on bureaucracies
88,"We’ll put our faith in Iowans, and they won’t let us down"
89," Also, starting next year, for Iowans who have worked all their lives and saved forhttps://www"
90,desmoinesregister
91,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 4 of 17Iowa Gov
92," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMretirement, this bill will do even more by eliminating the taxation of retirement income"
93," For the vast majority of retired Iowans—those who rely on their 401K, IRA, or pension—that’s not just an income-tax cut; it’s a full income-tax repeal"
94, And that’s how it should be
95," You’ve worked hard all your life, saving for retirement andpaying your fair share in taxes"
96," It’s time you get a break from the tax collector; you’veearned it, now you should enjoy it"
97,"Under my plan, the tax repeal on retirement income won’t be limited to bank accounts"
98,"For farmers, whose savings is as much the black dirt under their boots as the money in thebank, this bill will eliminate the tax on cash-rent payments they receive when they retirefrom farming"
99,"More: Who's running for Iowa governor in 2022? Here are Democratic candidates hopingto challenge Kim ReynoldsAnd for employees who received stock in their company for years of hard work, the bill willeliminate the tax on the sale of those shares"
100, This will be a game-changer that will incentivize employers to share ownership with theiremployees and send a message to the rest of the country:  Come
101, Move to Iowa
102, Work hereand become an owner in a company and grow your investment tax free
103, Have faith in Iowaand we’ll come through
104, All of these tax cuts have one thing in common—they reward work
105, Work to be done and alifetime of work to be proud of
106," That’s never been more important, as the country is facing an unprecedented workershortage"
107," Across the nation, job openings far outnumber the workers available to fill them, and 4million fewer Americans are working now than they were before the pandemic"
108," Iowa is better positioned than most, with the ninth highest labor participation rate in thecountry"
109, But we’re still down from where we were at the beginning of 2020
110, And if wehttps://www
111,desmoinesregister
112,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 5 of 17Iowa Gov
113," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMdon’t take bold action, other states will"
114," Thanks to the leadership and careful planning of many of you in this room, we’re buildingon a solid foundation"
115,"Through bipartisan efforts, we established Future Ready Iowa, which provides tuition-freecommunity college and certification programs to Iowans training for high-demand jobs"
116," Since the fall of 2019, more than 35,000 scholarships have been awarded, empoweringnearly 17,000 Iowans to pursue careers and advance Iowa’s workforce—with thousandsmore to come"
117," We’ve also focused on expanding apprenticeship programs, incorporating work-basedlearning in our schools, integrating computer science into the curriculum, and so muchmore"
118,"With these efforts, we’re on the path to giving every Iowan the opportunity to find arewarding career"
119," But barriers to work still exist, including the need for childcare"
120," That’s also a national issue but, contrary to what some in D"
121,C
122," believe, there isn’t anational solution"
123,In Iowa we’ve taken a bottom up approach
124," Last legislative session we created theChildcare Challenge, a program where providers apply for grants that fit the needsof their communities"
125, It’s already paying off
126," In less than a year, we’ve awarded grants that will create 4,000 new childcare spots acrossthe state"
127, Sprouts Early Learning Academy in Carlisle is a great example
128," Paige and Taylor Smothersown the Academy, and thanks to a state grant they overcame inflated construction costsand regulatory burdens to open an amazing preschool and child care center for 70 2-5year-olds"
129,"When I visited the academy, I could see that we’re on the right path"
130,https://www
131,desmoinesregister
132,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 6 of 17Iowa Gov
133," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMI’ve invited Paige and Taylor to be with us tonight so they can be recognized for theirachievement and hear firsthand that their efforts, and the efforts of others like them, haveinspired us to do even more"
134, Won’t you please stand
135,"Because of the positive results from the Childcare Challenge, and because of theoverwhelming number of outstanding applicants, I’m announcing that the State isexpanding this program to provide another 5,000-plus childcare openings across thestate"
136,"  Last week, I had the privilege of calling some of the applicants to let them know theywould be receiving a state grant"
137, Let me give you a sample of what’s to come
138," In Dubuque, Aspire Home Daycare Network will remodel and equip homes that will helpstay-at-home moms start their own daycare business"
139," In Williamsburg, the school districtwill renovate a vacant house, in partnership with the high-school construction club, thatwill serve as a childcare center for teachers’ children"
140," And in Hull, the Bright Start Daycareand Preschool will expand its facility to help cut the current waitlist of 67 children in thisrural community"
141,These are more than just buildings
142, They are the physical reminders of the thousands oflives that will be enriched
143,  And it’s not just the children—it’s also the lives of parentsempowered to go to work knowing their child is cared for
144,  Last spring I established the Governor’s Childcare Task Force and charged the group withdeveloping a comprehensive strategy to address this issue
145," I’m happy to report that we’vealready made progress in implementing many of their recommendations, includingrelieving childcare providers of onerous regulations"
146," There’s more to do, and I look forward to working with the legislature this session"
147,Because no one should be forced to choose between earning a living and caring for theirchild
148," There are many reasons for the worker shortage, but we need to recognize that, in somecases, it’s because the government has taken away the need or desire to work"
149, The safetynet has become a hammock
150, https://www
151,desmoinesregister
152,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 7 of 17Iowa Gov
153," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMDon’t mistake me; this isn’t the only cause"
154," But it’s a growing problem, and it’s not just aneconomic one"
155, There is dignity in work; it gives us meaning and purpose
156," So when it’s degraded, whenidleness is rewarded with enhanced unemployment and stimulus checks, when workbegins to seem optional rather than fundamental, then society begins to decay"
157,I’m worried that we’re reaching that point
158, Where workers who stay home are being putahead of the workers who show up
159," Tomorrow, somewhere in Iowa, a carpenter will struggle to set rafters by himself in thefreezing cold"
160," He needs help, and he’s been asking for it"
161," But too many are at home, livingon his tax dollars"
162, It’s been the same for almost two years now
163, His hands are tired; hisback is tired
164, He’s just tired
165,He has faith in Iowa—he believes we’ll come through—but D
166,C
167, doesn’t seem to care
168,So let’s show him that Iowa does care
169," Let’s show him that in this State, we appreciate thevalue of work and will promote it at every turn"
170, We start by revamping our unemployment system so that it becomes a re-employmentsystem
171," Unemployment benefits serve an important purpose as a short-term safety net for Iowanswho are unexpectedly out of work, through no fault of their own"
172," But we can’t forget theseare taxpayer funds, and we have to recognize that we’re living in a time of prolonged lowunemployment"
173,"Today, there are many more job openings than Iowans on unemployment"
174,Those Iowans have six months to collect unemployment benefits while they look for one ofthe many open jobs
175," Frankly, that’s more time than necessary"
176, I’ll be introducing a bill that lowers benefits to 16 weeks—about four months—and ensuresthat those collecting unemployment can’t turn down suitable jobs while living on taxpayerfunds
177, https://www
178,desmoinesregister
179,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 8 of 17Iowa Gov
180," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMWe’ll also increase our efforts to match unemployed Iowans with new opportunities"
181," Tothat end, I’m announcing the creation of a separate re-employment division within theState, whose sole focus will be helping Iowans get back to work"
182," We want these Iowans to succeed, and we’ll give them every opportunity to do so"
183, Unemployment payments and stimulus checks aren’t the only government-createdproblems we’re facing
184,    We need to continue our work this session to eliminate unnecessary licensingrequirements that keep people from moving to or working in Iowa
185, We also need to address a legal system that is awarding millions of dollars in damageswithout regard to the consequences
186," When accidents and mistakes happen, injured Iowans deserve to be fairly compensated"
187,"But arbitrary, multi-million dollar jury awards do more than that"
188," They act as a tax on allIowans, raising the costs of goods and services and jeopardizing our healthcare system"
189," Like many states have already done, we need to put reasonable caps on non-economicdamages for trucking accidents and medical malpractice"
190, Let’s work together to do justthat
191," The shortage of healthcare workers is one of our greatest workforce concerns, especially inrural Iowa"
192," Five of the state’s top-10 job postings are healthcare careers, with registered nurses andnursing assistants at the top of the list"
193," And the problem is expected to get worse, as theUS Bureau of Labor Statistics projects the need for 1"
194,1 million more nurses nationally by2030
195," Once again, Iowa is ahead of the curve, as we’ve already begun the process to recruit andtrain"
196,"We’re expanding our loan forgiveness programs for healthcare professionals who committo Iowa, especially our rural areas"
197, And we’re making it easier for part-time nurses to teachhttps://www
198,desmoinesregister
199,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 9 of 17Iowa Gov
200," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMwhile they work"
201," We’re also starting our training programs earlier, to give our students a first-hand view ofwhat a career in healthcare looks like"
202," In Pella, the high-school Career Academy recently launched a patient-care registeredapprenticeship program that offers students hands-on experience in a variety of medicalsettings, while at the same time earning a wage"
203," Before they even leave high school, these students can become a certified nursingassistant, and then qualify to work as a lab or surgical technician"
204," And within a few shortyears, they can go on to become an OB tech, RN or BSN—all while being paid"
205," This innovative approach, and the public-private partnerships that make it possible, arewhat Iowa’s education and healthcare systems need"
206, That’s why we’re launching a newhealthcare registered apprenticeship program that will provide funding to at least fivecommunities to scale what Pella has done
207,"Marie Vander Wilt, the first apprentice in Pella’s program, said that getting hands-onexperience in healthcare gave her a new appreciation for this career path"
208, She told me “thejob isn’t always easy but I get to leave work each day knowing that I made a difference
209,"”Marie, along with her instructor, Kay Landon, and the program partners from PellaRegional Hospital and Wesley Life are with us tonight"
210, Let’s thank them for leading
211," Across the state, educators are teaming up with professionals in their field to train ourstudents"
212," In fact, we’re a national leader in work-based learning"
213,But for all the real-world experience we’ve brought to the classroom—from welding toinformation technology to healthcare—we’ve missed an important one: education
214," When it comes to training the next generation of teachers, we haven’t been using our bestasset: our teachers in the classroom"
215, The ones who put their skills to work every day tomake a difference
216,https://www
217,desmoinesregister
218,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 10 of 17Iowa Gov
219," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMStarting tomorrow, we’ll be launching the first teacher registered apprenticeship programin the country, letting schools effectively grow their own workforce"
220," High school apprentices start classroom instruction in their junior year and, within a yearof graduation, they can earn a paraeducator credential and associates degree"
221," And forparaeducators, their day jobs will count toward student teaching requirements, greatlyreducing the cost and time required to become a teacher"
222,The teachers of tomorrow are in our schools today
223, Let’s give them a head start on theirjourney to one of the most rewarding careers
224, Talk to someone who’s been successful and without fail they’ll tell you about a teacher whoset them on their path
225, About someone who inspired them; who pushed them to be whothey are today
226, Our teachers provide more than textbook instruction
227, They give emotional support andstructure
228, They help guide our children through their most difficult and formative years
229," That’s why it was, and remains, so important that our schools stay open"
230, And that’s whyI’m proud of the tens of thousands of Iowa educators who stayed in the classroom when somany in other states did not
231," As a means of saying “Thank you”—and to help retain our educators—I’m announcingtonight that we’ll use federal ESSER funds to award a $1,000 retention bonus to teacherswho stayed on the job through the pandemic and who will continue teaching next year"
232,Your work is essential and we want you to know it
