,0
430, We don't have to ask OPEC to produce more energy to lower the price of gas at a pump in North Dakota and across our country
431, We can produce that here today
432,    Our goal that we have of 2030 will involve no new mandates
433," It will be achieved purely through innovation, not regulation"
434," By focusing on innovation over regulation, we can harness the geologic jackpot under our feet in North Dakota to capture and store far more carbon than we currently produce"
435,   It makes total sense
436, We've got the technology
437, We've created the regulatory framework
438, The legislature on everything from pore space to unitization to becoming the first state in the nation that could authorize and permit a Class VI well for CO2 storage
439, We have the things in place
440," That's why the capital is coming here now like we've never seen it, because of the work that the legislature's done, the work that Lynn Helms and his team has done, Dave Glatt and his team has done"
441, We're in a position where we can attract ESG dollars for the first time instead of driving them away
442," And that $45 trillion is headed our way because we can solve problems today, not in the future"
443,  We are already global leaders in producing food and fuel efficiently
444, North Dakota ranks 10th in the nation in reducing carbon intensity from energy production over the last 20 years
445," With our technology, ag producers are gaining more efficiency with more than an eight-fold increase in row crop yields over the last century"
446,   Potential synergies between ag and energy keep coming together
447," Last year, they came together in one project in perfect harmony, as a great example"
448," After months of working behind the scenes, we were able to announce that ADM, a fantastic global company in ag and in energy and in fuels, will be building North Dakota's first dedicated soybean crushing plant and refinery at Spiritwood, 10 miles east of Jamestown"
449,"   This $350 million soybean crush and refining complex is going to create 70 permanent jobs, process 150,000 barrels of soybeans a day, roughly one quarter of our state’s soybean production"
450," It creates a huge local market for soybean growers, improves their profitability, reduces our dependence on having to ship soybeans in raw form to foreign competitors that we may be in trade wars with"
451, We can add value to it right here
452," So not only it's a win for ag producers, it's also a win for the oil refiners, and it's a win for the environment"
453,"  The soybean oil, this is a market that's going to be driven by oil, not by meal"
454, Soybean oil taken from that plant at Spiritwood will be shipped to the Marathon Refinery in Dickinson to be refined into renewable green diesel
455," It'll be sold into such states as California at a huge premium, maybe as high as $1 a gallon, to meet their fuel standards"
456,  So let's just stop for a second
457," We got a soybean that we used to grow, put on a train, ship it and export it"
458, Now we have a soybean
459," We take it, we process it, we turn it into soybean oil"
460," We take it and we process it again, turn it into green diesel in Dickinson"
461," We're adding value to that same soybean three times, not once"
462, This is how we keep tripling our economy
463, We can do this over and over and over again
464,    We have a diverse portfolio of over 50 different types of farm commodities in North Dakota
465, We can grow just about anything
466, We know we've got over 800 years' worth of lignite coal
467," People say so what? We decarbonize it, which we're doing right now, and it's one of the greatest baseload sources ever"
468," More than 26 billion barrels of recoverable oil, over 38 trillion cubic feet of natural gas, and with the sixth-best wind resource in the nation"
469," The all-of-the-above energy approach, we are truly positioned to both feed and fuel the world"
470,"  When we talk about having the jackpot of geology, look at those numbers"
471, It is incredible
472, We should get up every day and just pour gratitude out of ourselves that we were all North Dakotans sitting on top of this soil and these God-given resources
473, And now we've got the innovation to take advantage of them and do things that others around the world would only dream of doing
474, But this all-of-the-above requires balance
475, Government has got to figure out when the time is to get out of the way
476," We've got to figure out a way to ensure a level playing field so that the federal government trying to pick winners and losers across energy sources, as opposed to trying to support those that are doing the most to get rid the CO2"
477, Our baseload sources must continue to thrive
478,"  Last summer, we were pleased to announce that a buyer had been found for Coal Creek Station"
479," An entrepreneur, a risk taker, a North Dakota company"
480, This is our largest power plant
481," Not only has this saved 300 jobs at the plant itself at Coal Creek, but it's saving over 500 jobs at Falkirk Mine"
482," It also ensured that over 1,100 megawatts of baseload will remain on the grid"
483," That's not only good news for us and for Minnesota, who gets 45% of their electricity from North Dakota, but it's good news for Dallas, Texas the next time it gets cold in the South"
484,  This deal wouldn't have happened if we didn't have what we've been talking about
485," If we didn't have the associated carbon capture project that the state's been working on for over a decade, if we didn't have the regulatory framework, and we didn't have the ability to put our largest standalone wind farm right next there to also take wind energy and push it down that direct current line"
486, This all-of-the-above energy approach is working
487,"  There are so many people to thank on this, starting with the entrepreneurs and engineers"
488," Loren Kopseng, Stacy Tschider from Rainbow Energy, for their vision, for their tenacity, overcoming 20 different things that were put in front of the place"
489, Al Christenson from Great River Energy for his instrumental role
490," But leading the charge again on this example, Lieutenant Governor Brent Stanford"
491, So let's give everybody a hand for making this thing happen
492, Way to go
493,  We are already well on our way towards meeting our carbon neutral goal for 2030
494," In December, we approved the first round of grants from the Clean Sustainable Energy Fund that the legislature created this last year"
495, The approved projects from that first grant round will sequester 18 million tons of CO2
496, That represents over 31% of our current annual production
497, So we're off to a good start
498, But we know that we have the room to store so much more
499, We can store 252 billion tons of CO2 in North Dakota
500," That's 4,400 years of our state's annual carbon production"
501,"  But why stop with North Dakota? We have an enormous opportunity not just to store our own carbon, but to store our neighbors' carbon"
502," We can store the entire nation's CO2 for the next 50   years if people could figure out how to get it here, which is why it's exciting that we've got groups working on building CO2 pipelines to bring that CO2 here for us to store it 7,000 feet underground safely"
503,"  Since announcing the goal around carbon neutrality, we've seen this massive increase in the flow of capital to North Dakota"
504, I have to say that we knew that it would unleash capital
505, It's coming in at a faster rate than even we expected
506," In fact, our Department of Commerce has now engaged in over $30 billion of identified projects where people have indicated an interest in coming to our state to invest in value-added energy or value-added ag"
507,   These projects are coming here because we embrace innovation
508, They're coming here because of our business friendly environment
509, They're coming because of our geologic storage capacity
510, They're coming here because of the energy that we have that they can use to run their plants
511, And they're coming here because we're the first state in the nation that actually can permit a Class VI well and store it and pay the landowners for that CO2
512, That's all innovation
513,  It's time for us to keep our foot on the accelerator
514," Not only take advantage of this incredible competitive advantage we have on carbon storage, but use it to enhance our oil production by more than 8 billion barrels"
515, We can have carbon neutral and carbon negative oil companies in North Dakota
516," We can use it to grow year-round food and greenhouses like the projects at MHA, seven football fields in size"
517," They're going to use excess heat, they're going to take CO2, they're going to put it into the greenhouse"
518, Things will grow faster
519," And we can use that natural gas that we have today that we're flaring as feedstock for manufacturing, and we can and use it for all kinds of other projects"
520,  We are positioned to lead the world in this entire new developing industry around the carbon storage markets
521," It's time for us to take that lead and usher in an entire new, never seen before economic development phase for North Dakota"
522,  ***  What's the result for the average citizen when we do all this? It leads me to another challenge for us as policymakers
523, Let's design a state where we have a shot at becoming the No
524, 1 among all 50 states in per capita GDP
525," GDP, gross domestic product"
526, It's a measure of the total aggregate amount of economic activity in a state divided by the number of people
527," We have a huge chance to be able to do that, and we're well on our way to becoming No"
528, 1 with these $30 billion of projects
529,"  If you take the last year alone, $350 million, the crush plant we talked about in Spiritwood; $350 possibly going to $700 million, corn wet milling plant in Grand Forks; $2"
530,"8 billion gas-to-liquids complex that's been announced for Williams County; the hydrogen hub near Beulah, which could be several billion dollars; $1"
531,9 billion data center announcement that I was at in Williston a couple weeks ago; $4
532,5 billion carbon capture pipeline and storage project running from Iowa to North Dakota
533," Last year, we were fourth in the nation in GDP"
534," We were behind Washington,   Massachusetts, and New York"
535, We have an advantage
536," Small number of people, huge number of resources"
537," With all of these projects that are in this development pipeline, we have a shot at doing it"
538, Let's put that as a goal
539, Let's go make it happen
540,  Our manufacturing sector is also thriving
541, Tens of millions of dollars in new investment being launched last year
542," Garage door manufacturing, making sand for the oil fracking processes"
543," Our manufacturing success story that we know of all of these, there was one that was the most fun of all of our manufacturing this year"
544, Everybody loves it
545," North Dakota, now the world's favorite snack product, Dot's Pretzels"
546,"   Dorothy Henke took a special treat that she made for her family and friends, brought it to a Pride of Dakota event in Williston"
547," Ten years later, an idea that started in Velva is now known around the world"
548, Her success led to the acquisition of Dot's Pretzels by Hershey Company for a combined purchase price of $1
549,2 billion this last fall
550," That's a new record for a Pride of Dakota company, by the way"
551, Dorothy's not here today
552," She's busy making pretzels, but she's watching online"
553, So join me in congratulating Dorothy and her entire team in celebrating her success
554, Way to go
555,"  As we continue to diversify the economy through biosciences, technology, and unmanned aerial systems, the sale of Fargo biotech leader Aldevron to Danaher for $9"
556,6 billion certainly put North Dakota's biotech industry on the global map
557,   We continue to be the nation's proving ground for UAS technology
558," Grand Sky tenants and partners employ 187 people actually at the park, which houses aircraft"
559," Now with the new refurbishing of the Global Hawk project, with the federal government, and Northrop Grumman, there's aircraft over $2"
560,5 billion coming to Grand Forks to be refurbished
561, We're rolling out even more of our statewide Vantis network
562," This is the air traffic control system for UAS, allows operations beyond visual line of sight"
563," That innovation, again, begun over a decade ago"
564," Supported by the legislature, tied in with the University in North Dakota, tied in with federal"
565, That investment of nearly $50 million
566, The sky is truly the limit it for that exciting industry
567, Over 40 UAS startup companies now around Grand Forks
568,  Our No
569," 3 industry, tourism, has become even a more important sector during the pandemic"
570, People are getting out and about
571," Arts, culture, community events, along with outdoor activities are attracting visitors as citizens seek more experiences in new places and in the open air of nature"
572, We've seen this like no place in our Parks and Rec Department
573," Comparing to 2021, the last normal year of tourism, pre-pandemic 2019, 42% jump in visitation"
574, Increases from all other 49 states in terms of increased number of visitation to North Dakota
575,"  We're also excited that our state is going to have another destination to promote when the Theodore Roosevelt Library and Museum opens in Medora on July 4th, 2026 is the target opening"
576, That's the 250th anniversary of the Declaration of Independence
577, A 93-acre site's been acquired by the TR Library Foundation through the great work of our CODEL and others from the federal government
578, Generous donors have given more than $100 million to the project so   far
579," And again, our CODEL worked at the federal level, they secured $39 million to fix and enhance the scenic road loop in Theodore Roosevelt National Park"
580," So between the national park, the Medora Foundation, the library, the repaired road and other enhancements, our state's top tourist attraction will be bigger and better than ever in the years ahead"
581,"  It takes vision, passion, and dedication to create places of adventure"
582," Sometimes we think about big checks and state government, the federal government, but this is a great story of an individual and his determination"
583," Nick Ybarra and his wife, Lindsey, they've done just that"
584, Nick fell in love with the Maah Daah Hey Trail
585," It's an incredible 144-mile, single-track hiking, biking, and horseback trail through the heart of the Badlands"
586, It connects the north and the south units of Theodore Roosevelt National Park
587, When he heard and saw that the U
588,S
589," Forest Service was no longer maintaining the trail, he didn't sit back"
590, Nick and his family dedicated themselves to saving the Maah Daah Hey and turning that track into an adventurer's dream
591,  Nick literally went out when it was a 110-mile trail and mowed it by hand multiple times a summer
592," I had a chance, I ran into him at a campground in western North Dakota, and I said, ""Man, you must be Nick Ybarra"
593," Is it true that you really drove a DR self-propelled mower the whole 110 miles?"" And he said, ""No, that's not true"
594,""" And I said, ""Oh, wow"
595, Okay
596," Well, that makes me feel better because I thought that was incredible"
597,""" And he said, ""It's 220 miles"
598, I had to get back home
599,""" So anyway, this is an individual"
600," But Nick, they created the Save the MDH"
601, People are donating to that
602," The donors and volunteers now working, 500-plus people showed up last year for some of the bike races"
603," But I want to say thanks to individuals like Nick and his wife, taking the initiative to keep this important trail alive"
604,  All of us that love the outdoors and are outdoorsmen know that hunting and fishing are the heritage in North Dakota
605, Both continue to be major draws that help drive tourism dollars and in-state tourism dollars
606," Last fall, North Dakota became the first state in the nation to utilize electronic posting to bridge the gap between landowners and hunters"
607," This spring, North Dakota Game and Fish will also make us the first state in the nation, this is exciting, 100% online licensing"
608, Way to go
609, You can get your license from home
610," Way to go, Game and Fish"
611, Good job
612,"  If you're not into fishing and you think that Minnesota equals fishing, check out any of the lakes in North Dakota"
613," When you go there, you're going to see a bunch of Minnesota license plates"
614, Why? Because our Game and Fish continues to manage a record number of fishing lakes with stocking 448 bodies of water
615, That's a 200% increase in the last 22 years
616," Over this period of time, total fishing license sales have increased by more than 50,000 annually in our state"
617,  Hunting and fishing are big businesses in North Dakota
618, They contribute significantly to Main Street in our small rural communities
619," They're supporting the skilled workforce, they're supporting economic diversity"
620," So again, that's really key"
621,   Our state parks contribute to this
622," A lot of times, people that want to fish are staying at a state park"
623," They've been major contributors to the quality of life and the vibrancy, especially with their neighboring communities"
624," And as I said, last year, record attendance again"
625," 97,241 campsite   rental nights in 2021"
626, I want to thank the legislature
627," They put together, in capital funding, the most money that we've ever seen to help upgrade and fix and restore roads and toilets and infrastructure within our state parks to make them more appealing to our citizens"
628," Thank you, legislature, for that"
629,  But we can do more to promote and utilize our state's natural treasures while still preserving them for future generations
630," Enhancing our outdoor recreation opportunities is a tool to recruit new people who want to live in North Dakota, families that want to come here and raise their kids"
631," Workers that want to work here, and not just work here for two weeks and head home, to come here and stay here"
632, Engaging in outdoor activities is one of the things that can be a competitive advantage for us
633," We also know it's got benefits for our physical, our mental, and our emotional health"
634," So I want to say, again, grateful to legislature for supporting all of these outdoor investments"
635, We encourage our public and private partners to continue investing in the North Dakota outdoors
636, There's going to be opportunities to do that through matching grants and through foundations
637, So stay tuned for more news there
638,"  ***  Our economy is growing, as we've talked about, and our infrastructure is second to none"
639, Rainy day funds are full
640, Pretty good spot to be in
641, But now we've got to also direct our folks and resources to the infrastructure that really is the core of our state
642, And that's what can we do to support strong families and strong communities
643,"  We, as a state, invest as much in education as just about anyone, as close to 50% of our general fund goes between K-12 and higher ed"
644, But our people need support and they need increased flexibility and workforce mobility
645," Our citizens deserve high-quality education for all ages, from early childhood education all the way through higher education to adult retraining"
646," And our families, to be able to work, they need to have affordable and reliable child care"
647, Our communities need behavioral health resources and amenities for all generations
648,"  Thanks again to the work of the 67th Special Assembly and the Accelerate ND plan, we've already started this important work"
649," Three months ago, we signed over $250 million, including matching requirements, that were dedicated to addressing our workforce needs"
650, These funds will advance the connection between workforce and education through career academies across our state
651," Already, the State Board of Career and Technical Education has awarded a combined total of $20 million into three initial grants to career centers in Dickinson, Minot, and Watford City"
652," And just this week, the review committee recommended allocating the remaining $68 million for career academies in other cities across the state"
653,"   Nearly $40 million will be used, $40 million additionally, to create the first polytechnic, or hands-on training center, in North Dakota at Bismarck State College to build programs and curriculum to meet the needs of both students and their future employers"
654, Millions more will be directed to regional workforce ideas and solutions through grant programs approved by the legislature
655, And nearly $20 million will be used to make progress on reliable child care
656,    This is just the beginning
657," Over the next year, our administration will continue to work with businesses, associations, and licensing boards to cut red tape"
658, We can and must be dedicated to creating the most open and transferable occupational licensing system in the nation
659," In a state like we are, where we're located and its rural nature, we have to make it easier"
660, Easiest would be great
661," We have to make it easier, not harder, to come work in North Dakota than other states"
662," Flexibility will not completely solve our workforce challenges, but it'll make a big dent"
663,"  We've seen tremendous success in the past with the automation tax credit that the legislature provided businesses with, supports needed to change unwanted jobs into automated processes, and reskilling team members for dependable long-term careers"
664, The first year that that automation tax credit came was in 2013
665, 107 businesses have benefited over that timeframe
666,"   I'm recommending that in 2023, the legislature, we double down on this tax credit"
667, We make it the most ambitious and most expansive workforce tool yet
668," The combination of removing the red tape for licensing, increasing support for automation"
669," And that automation, whether it's manufacturing, whether it's warehouses, whether it's in biosciences or manufacturing, whatever it is, we have an opportunity to be training the people that can run the automation, as opposed to doing the mundane jobs"
670,"  That's going to create a better and higher-paying career for people here, and we're not going to have to be completely capped always on our growth by the number of people that want to move to North Dakota"
671, We should actually be the leader in automation in the nation
672, It's one way for us to be having to fight less for all the people that may want to live someplace other than North Dakota
673, So automation is key to our long-term success
674,"  (Robot enters stage) Wow, speaking of automation"
675," Well, they knew I might be running out of water by now"
676, Thank you
677," I want everybody to meet Otto, made by the NDSU robotics club just in the past week"
678, Go Bison
679," Take a spin so they can see your logos there, Otto"
680, Isn't that nice? Anyway
681," Oh, there's a nice note here"
682, Okay
683, There's a couple of notes here as a matter of fact
684, The first one says 
685,
686,
687," Oh, it's from Kathryn"
688," Oh, that's so nice"
689," ""Hi sweetie, you're doing a great job"
690, Remember to hydrate
691,""" Okay"
692," ""Love Kathryn"
693, Go Bison
694,""" So that's great"
695, And then there's another note here
696, This is actually from Mayor Mahoney
697," “We knew the governor would run long, so we not going to be ticketing anybody in downtown Fargo"
698,"” So thank you, mayor"
699, And let's give it up for the NDSU robotics team and Otto
700, Thank you
701, Take a bow
702, Pops a wheelie on the way out
703, Sweet
704, That's nice
705,"  ***  We know that for the good people of North Dakota to thrive at work, they need to know that their family is safe, their family's happy, their family's healthy"
706, And that increasingly means having access to quality affordable child care
707,     The child care industry is the foundation of the success of every other business
708, It allows tens of thousands of North Dakota parents to participate in the workforce
709," As the pandemic has illustrated, both here and across the nation, shortages of affordable child care can impede the success of our employers, hurting productivity and forcing parents to exit the workforce in ways that threaten our economic growth"
710, Child care challenges are felt by families and by the providers as well
711," The average cost of infant child care in North Dakota now is more than $9,000 per year"
712, Yet many providers struggle with razor-thin margins
713, This creates an unstable business model
714, The parents can't pay more and providers can't make less
715,"  Our administration recognizes the importance of this industry to North Dakota's families, its businesses, and the economy, and we're taking action"
716," That's why in the last six months, we've announced over $117 million in federal funding to support the child care sector in our state"
717, And yesterday we announced that we have expanded eligibility for child care assistance by increasing household income limits to include more working families
718,"  In the coming months, we'll launch a series of business roundtables to talk with business leaders, child care providers, and families across North Dakota about the challenges regarding lack of quality, affordable and accessible child care"
719," And in April, we're going to launch a workforce retention initiative that will allow child care providers to provide extra dollars to the employees who do the everyday work of caring for kids"
720," In May, we'll roll out ND3, a partnership with North Dakota employers who want to offer child care benefits to their employees"
721," And this summer, we'll finalize a comprehensive strategy to ensure that North Dakotans who want to work, that they'll have access to quality, affordable child care"
722,"  Along with the supports for businesses and affordable and reliable child care for families, our state must also offer the highest quality education, from preschool to college"
723, More than 48% of the state's $4
724,"9 billion general fund is dedicated to K-12, career and technical and higher education"
725," Teachers delivering that education deserve our gratitude and support for their dedication and commitment to our students, especially during these last two years"
726," With the proper resources, supports and efforts, these teachers will ensure that our students will be choice ready"
727," And by choice ready we mean they're ready for college, they're ready for a career, or they're ready for the military"
728, And they will have those choices
729, It's then up to our higher education institutions to focus on individual student needs while preparing the workforce for the high-demand careers in North Dakota
730,"  Our universities are making great progress, but we can't slow down"
731, We must increase certificate and student-centric programs
732, We must be better at aligning our degree offerings with the needs of North Dakota businesses
733,   And to assist in this effort I am pleased to announce that this week's North Dakota five community college presidents have signed a memorandum of understanding with Western Governors University to provide streamlined and seamless transfer to WGU's online college courses
734, North Dakota was one of the people that signed the original charter for Western Governors University
735," And the person that signed that is sitting right here in the front row,   former Governor Ed Schafer"
736, It was at a meeting 25 years ago
737," A concept came up that said, wow, there's going to be this new thing called online education, how can we be more competitive? WGU is one of the leaders in the nation in terms of the number and the breadth of the programs we provide"
738," It's time that we rekindle that partnership, enhance our offering for students of all ages"
739," Thank you, Ed Schafer, and thank you, WGU"
740,"  Our families, educators and businesses can't solve the workforce problem alone"
741," In previous addresses, I've noted that people are deciding where to live first and then find their career"
742," While this is still true, the pandemic has added a new element"
743, Now people can actually keep their current employers and work remotely and move to the community with the supports and the amenities that are best for their family
744," Virtually every major tech firm in the country has said, ""If you work for us, you can work from anywhere"
745,""" This is our chance to get kids that maybe left our state working for one of those big companies to come home"
746," But we have to have the amenities in the community, and we've got to have the child care, all of those things that are happening"
747,"  Meanwhile, back at home, we've got businesses that are, across the nation they're closing, businesses across our state are all limiting their business hours"
748," Have any of you gone anywhere to get a cup of coffee or buy something and not seen a ""help wanted"" sign? Businesses are literally begging for workers"
749," I mean, a small business owner told me yesterday that, hey, when you start spending your whole marketing budget on trying to hire people, there's something wrong with that model"
750,   And there is no silver bullet here
751, There's actions that we can take
752," And we have to stay focused on families, committed to supporting flexibility and automations we talked about, dedicated to quality education"
753, People will move to the states where there's great education
754, They will move to the place where they know they can get great child care
755,"  We have to remain steadfast on supporting families, and we've got to build and design communities that are differentiated"
756, We have to get private capital to go to existing infrastructure
757," We have to make the cities interesting, culturally and arts and everything else that's going on"
758, This is the way we keep our kids here and our grandkids here
759, But it's also the way we keep the grandparents here
760, We've got a lot of people retiring at 55 and moving to Florida and Arizona
761, It's not just keeping kids here
762, It's keeping everybody here
763,"   So other states can just sit back, do nothing, and they have in-migration"
764," We have to have in-migration exceed out-migration, because we constantly have young people and old people leaving"
765, So we've got work to do
766," Building communities with amenities, activities, recreation, places to gather"
767," Reinvent the public square as opposed to, hey, we're all just going to get and shout each other on online"
768, Get together in person
769," This way, North Dakota can compete with other states in the world for workforce"
770,"  Citizens and employers now demand access to these amenities as well, like arts and programs, culture events, and festivals"
771," We see this working in some of our communities, and those   communities are thriving"
772," Others around the state, when I travel to some of the smaller communities, they seem ready to accept what they've seen their whole life, which is decline in population, population moving away"
773, They seem ready to accept that
774, They're operating that somehow that they simply hope the community will be around for the next generation
775, We cannot rely just on hope
776, We can't just settle for the status quo
777,"  And here's an inspirational story of an individual, a North Dakotan who didn't rely on the status quo"
778, Maxum Mostad
779, He didn't
780, He was nine years old
781, He was from Langdon
782," He was an avid skier at Frost Fire near Walhalla in the beautiful northeast corner of the state, in the tree-covered Pembina Gorge"
783, His favorite thing was to be snowboarding
784, What did he hear two years ago? Maxum was concerned that Frost Fire may not be open for the season
785," So what did this fifth-grader do? He took matters in his own hands, opened a lemonade stand, held a bake sale, raised $3,000 to help ensure that Frost Fire could be open that year"
786,  He saw a problem
787, He found a solution
788, He took action
789, He took courage
790," He didn't let anybody tell him that no, this won't work"
791," He did it not only for himself, but he did it for the whole community and for everybody else that loves the sport"
792, Maxum and his family are here with us today
793," I want to say thank you, Maxum, having the vision, the caring, and building your community with your own two hands"
794, Let's give it up for Maxum
795," Way to go, guy"
796," Bet you were bummed when Shaun White didn't get gold, but we were all watching"
797,  ***  Communities today face challenges far beyond new amenities
798, Our society is in a behavioral health and addiction crisis
799," Overdose deaths nationally last year topping 100,000 annually"
800, This is the epidemic that was happening underneath the pandemic
801, It didn't go away
802," Our state is making progress on addressing this crisis through our great Department of Human Resources and the small, but mighty Recovery Reinvented team"
803," And while we're making great strides, there are still areas of our state where more help is needed"
804,"   Jonathan and Nicole Franklin of Harvey, North Dakota"
805, They know this all too well
806," After a game of pickup basketball at the local Armory, Jonathan was visiting with a group of high schools"
807, He realized that four of the parents of the kids that were there playing ball had died by suicide
808, These were people that he knew from his own school days in Harvey
809," No counseling center in town, Jonathan and Nicole, a licensed clinical social worker and a therapist, they took matters into their own hands"
810,  They purchased and rehabbed a vacant building on Harvey's main street
811, They launched the Mosaic Wellness Center
812, Now children and adults have somewhere local to go for counseling services
813, We're grateful to have such caring community members in our state
814," And while the Franklins’ story is unique, the need for more mental health and addiction services across North Dakota is not"
815, Behavioral health must continue to be a top priority
816, We've got to keep expanding critical behavioral health services
817," We've got to be reaching those in need sooner, and we've got to reach them closer to home"
818," And we've got to support telehealth as part of this   solution, including telehealth from providers that may not have a physical location in our state"
819," Collaborating with the legislature, the state has provided resources for schools to support behavioral health needs of students and to help prevent the tragedy of suicide"
820,  We've increased funding to improve access for addiction programs
821, We've expanded behavioral health crisis services to all regions of the state
822, And we've launched new recovery programs that include supportive housing
823, But there's more to be done
824," And we'll continue to meet these challenges through collaboration, through innovation and action"
825,"   One way we ask you to join us in this is to encourage you to save the date and join us for the next Recovery Reinvented, November 10th at Alerus Center in Grand Forks"
826," This last year, there was over 800 people in-person and close to 3,500 people watching online, including people watching from all of our corrections facilities across the state"
827,   Recovery Reinvented began with First Lady Kathryn bravely sharing her personal story of recovery
828," Five years later, Recovery Reinvented continues to inspire individuals across North Dakota and the nation to find hope in recovery, and to most importantly, eliminate the shame and stigma of addiction"
829,  Our great Human Services Behavioral Health team continues to drive program innovation that leads our nation
830," But this Saturday, February 19th is a very special day"
831," I'd like you all to join me in congratulating and thanking, for her courage and passion, for her living one day at a time as our first lady reaches her 20th year sobriety birthday, this Saturday"
832," Congratulations, Kathryn"
833," And that's harder than you think, staying sober and being married to me"
834," That's a hard thing to do, but congratulations"
835, Wow
836,"  ***  North Dakotans have always been dedicated to solving problems, creating communities that will support and inspire future generations"
837,"   We are innovators as North Dakotans, like Jake from Bushel, like Dorothy from Dot's"
838,"   We help each other, like Jonathan and Nicole supporting their neighbors and those children in Harvey and their need"
839,"   We help our neighbors, like the firefighters that we introduced earlier"
840,"   And we help our neighbors and even people we don't know, like the first lady courageously reducing stigma"
841,"   We're community builders as North Dakotans, like Maxum at Frost Fire, and like Nick Ybarra on the Maah Daah Hey Trail"
842,"     Positive, inspiring efforts like these are happening across our state every single day, countless selfless North Dakotans who are focused on creating and advancing solutions"
843, They believe in themselves
844, They believe in our youth
845, They believe in the goodness of their neighbors and their communities
846,"  But often today, these incredible selfless efforts fall under the radar"
847," They're drowned out by the noise of the angriest post on social media or the hottest trending ""outrage"" or ""be afraid"" story that may not even be relevant to North Dakota, may not even be true"
848, But that noise drowns out the goodness of North Dakotans
849,"   Nearly a century ago, Dr"
850, Henry J
851," Moore, he had a powerful, audacious vision to plant a massive garden right on the international border as the symbol of peace and friendship between the United States and Canada"
852," Last August, we continued the friendship and dedication to peace with an announcement of a $5 million legislative approved grant that was then matched by our Manitoba neighbors"
853, And we had a chance to celebrate that at the border with the premier of Manitoba
854, This July 14th will mark the 90th anniversary of the dedication of the Peace Garden
855," In 1932, some 50,000 people traveled from all over the two countries to celebrate that groundbreaking"
856," And if you saw that picture up there, you could see that they had a very good parking attendant at that event too"
857, I don't know if they kept the Canadian cars in Canada and the U
858,S
859, cars in the U
860,S
861,"   But we know that United States and Canada didn't agree on everything 90 years ago, and we still don't agree on everything today"
862, But we can learn a lesson from those efforts to focus on what unites versus focusing on what divides us
863,"  Edward Everett Hale, the 19th century author and historian, is credited with saying, ""Coming together is the beginning; Keeping together is progress; Working together is success"
864,"""   We can work together in North Dakota to overcome division"
865, We can work together to break through the noise
866, We can work together to attract new residents to our state
867, And we can work together to entice the youth and adults and grandparents alike to stay and build a better life here
868," We can work together to build relationships that aren't based on judging and labels and assumptions, but build relationships that are based on curiosity, on humility, on gaining understanding and mutual respect"
869,"  And we can do a better job, all of us, of telling our North Dakota story, that we have incredible opportunity"
870," And not just telling this story to outsiders that we're trying to move here to put value at it, but we got to tell a better story of telling it to our own children and grandchildren right here"
871, They are our state's future
872,"   The common thread that reflects our heritage, that reflects who we are as North Dakotans, is that we –  and this is what will differentiate us against all other places as we compete for this talent and capital"
873," If we're the state that puts our youth – and I'm talking child care, youth, pre-K, kids in school, college kids – when we put our youth, and then when we put our communities,   ahead of ourselves, we can create an amazing future"
874, That's happening right now in some communities in North Dakota
875,"  When we do this, we will keep growing stronger by the day, because that's what will represent our truly unshakable faith in the unlimited potential of North Dakota and its people"
876,   So let us leave here today and unite together
877, Let's unite with courage
878, Let's unite with gratitude
879," And let's do that in our spirit of Empowering People, Improving Lives and Inspiring Success"
880,   Thank you
881, God bless you all
882, God bless the Great State of North Dakota
883, God bless the United States of America
884,  ***  
