,0
88, People see the economicpotential of New Mexico now; we’re creating a real pipeline of jobs and opportunity
89,We are the frontier of economic growth
90," Unlike in the aftermath of the GreatRecession, we’re not gonna let the pandemic stall us and take away years ofgrowth; we will not have another lost decade – in fact, despite the challenges of thelast two years, we’ve hardly lost a step"
91, The fact is: Unemployment has gone downevery month for 10 straight months
92, The number of unemployed New Mexicansdropped by 5 percent in November alone
93, We’re expanding our economic footprintinto every single community
94, Legal cannabis is going to create thousands of jobsand serious tax revenue for local governments to support local services in everycorner of our state
95," Almost forty thousand more students receiving high-qualitycollege education for free under my Opportunity Scholarship program means moreskilled workers building 21st-century careers right here in Roswell, Espanola,Sunland Park, Rio Rancho, Chama and so many more; the intellectual infrastructureof a nationally competitive state economy is being built right here, right now, oncampuses and in communities through our state"
96," And clean hydrogen will supportthousands of jobs, especially in rural New Mexico, while helping us sprint towardour net-zero carbon deadlines and decarbonize the transportation sector"
97,"But if we want to keep up our economic momentum, and we have to, we have gotto get crime under control"
98, I don’t accept the argument that this is an issue in onlyone part of our state
99, I don’t accept that any decision-maker in this building wouldsay that somehow this isn’t their problem
100, We all have a role to play in keeping NewMexico safe
101," Public safety doesn’t just exist on its own; we have to create it, andsupport it, and own it"
102," So we need tougher penalties for the worst of the worst, therepeat offenders and those who have proven themselves to be a danger to ourcommunities; I support rehabilitation and this administration has done a lot ofinnovative good work in that area, but at the end of the day I stand with thefamilies and communities who have been victimized unnecessarily by the violentcriminals that this system needs to secure"
103," The worst offenders, the most seriousand dangerous criminals in our state, need to be behind bars, simple as that"
104," Andwe are going to pass a law, this session, that will keep violent criminals behind barsuntil justice can be done"
105, We will put a wedge in the revolving door of violent crimein New Mexico
106, The safety of our communities cannot be up for debate
107, A smart-on-crime approach can work; it has worked
108," In my ﬁrst year in ofﬁce, violent crimewent down for the ﬁrst time in 6 years: We can regain that momentum when wemake sure our local communities (and public safety ofﬁcers) have the resourcesand support they need"
109,"So I am asking the Legislature for a 19% increase in the budget of the departmentof public safety to fund innovative new crime ﬁghting strategies and hundreds ofnew positions, including a 19% raise for our state police ofﬁcers"
110, And I am asking for100 million to support hiring and retention efforts to get a thousand more ofﬁcersin place statewide as quickly as we can
111, I am asking for those things because NewMexicans are asking for them
112, New Mexico is a state that respects and supports lawenforcement ofﬁcers
113, I reject the rhetoric from Washington and elsewhere that hasmade public safety a political battleground
114," This isn’t about politics; it’s about basichuman respect for one another: Respect from ofﬁcers to the people they serve, andrespect for ofﬁcers from the communities they protect"
115," If we have that, we canmove forward, uniﬁed, in our desire to clean up the streets of this state, to keepviolent criminals behind bars, and to ensure every day that justice is done, equally,under the law"
116,We all want safe communities
117, And we all want healthy communities
118," Thisadministration has made important strides: We have capped costs for life-savingmedications, we’ve protected safeguards for those with pre-existing conditions,we’ve invested in affordable care for thousands of lower-income families, we haveeliminated co-pays for behavioral health services and we’ve begun the great task ofrebuilding a mental health care infrastructure that was decimated"
119," But, still, toomany people, especially people in the rural areas of our state, don’t have timelyaccess to the health care they need – or access at all"
120, Every community deserveshigh-quality care
121, I propose a new Rural Health Care Delivery Fund that will providebridge ﬁnancing to communities that have been waiting for assistance to kickstartconstruction without massive upfront costs; state government can help ﬁll thesegaps
122," With interventions like these, communities like those in Valencia County aremoving toward securing a brand new hospital, after years of delays"
123," And withinvestments like those I have proposed in my executive budget, we will put tens ofmillions of dollars into new behavioral health services, expanding access totreatment for substance abuse, suicide interventions and more"
124," New Mexicans callme about this issue more than almost any other, and we will answer that call"
125,We can and must ensure that kind of service-delivery is available throughout thestate – we have the resources to do so
126," That means endowing our medical schoolwith 10 million dollars, ensuring that we keep our best and brightest here toprovide care for New Mexicans after they graduate"
127," That also means endowing ournursing school with the power of the state, ensuring more highly skilledprofessionals enter this all-important ﬁeld"
128," And it means, once and for all, deliveringthe health care families in the rural parts of our state still desperately need"
129," When Ivisited Clayton last year I met Eloise Valdez, 92 years young, whose family cares forher 24/7"
130, It’s not easy
131," Thousands of New Mexicans are living the same story, unableto pay for outside help, because it’s too expensive, and it’s not covered"
132," As acaregiver myself, I know the strength and resilience it takes; I know it can bephysically and mentally exhausting"
133," Well, I think it’s time we start saying thank you,and I propose a dramatic expansion of the state program that directly supportscaregivers; what that means is we are going to pay families who are doing the workof taking care of their elderly loved ones, regardless of Medicaid eligibility"
134," Let’s callit New Mexi-Care, and let’s make it a model program for the rest of the country"
135," Thisis an investment in people that goes well beyond politics or any one politician; thisis the kind of investment that can be and should be a lasting service, one thatreﬂects our shared values as a state"
136," In this state, we provide for and care for ourparents, our grandparents, our disabled loved ones"
137," This state government, undermy leadership, will help provide for that care, unequivocally"
138," Caregiving is a full-time job, I know it ﬁrst-hand; and we respect working people in New Mexico"
139," Let’sinvest in the dignity of our elders, and of their families, by helping caregivers andthose they care for stay in their homes with the ﬁnancial support they need"
140,"On the same note, it is time that we build a new veterans home – a state-of-the-artindependent assisted-living facility for those who sacriﬁced to protect ourfreedoms"
141, The original building on the campus in T or C was built in 1936
142, I think it’stime for an upgrade
143," So I am calling for 60 million dollars, which we will leveragewith an additional $60 million from the federal government, to build the kind ofmodern facility our veterans, and their families, deserve"
144, We’re going to get it done
145,"Because when government has the right tools, and the right people, problems aresolved"
146," Yeah, we can dream big and make bold plans – it doesn’t matter much ifwe’re not solving people’s problems, each day"
147, And we are
148," Just a few months ago,Veterans Service Ofﬁcer Dagmar Youngberg in Carlsbad took a call from a veteranwho needed some help taking a fresh look at an old beneﬁts claim, a claim thathad been denied for decades"
149, This state employee at the Department of VeteransServices did some digging and got to work talking with the feds about what wentwrong
150," Turns out, a lot went wrong"
151," In the end, Ms"
152," Youngberg helped this disabledveteran get full back pay dating back 20 years, recovering 738,000 dollars in totalthat was owed to this individual, a person who served their state and their country"
153,She helped this veteran get off food stamps and pay off their mom’s mortgage
154, Thisis a government that is solving problems
155," And here’s why: Because it’s ﬁlled withNew Mexicans, and New Mexicans look out for their neighbors; we make the extraeffort to do what’s right; we get up when we’ve been knocked down and we ﬁghtfor what’s ours"
156,  The state of our state is ready to move forward
157, Ready to rise
158, We have all the toolswe need
159," My vision is this: Communities all across our state where families aren’tworried about the next bill, or their kids’ future, or a job market or health caresystem that doesn’t quite seem to work for them"
160," My vision is a New Mexico wherethe founding ideals of this great country – equal opportunity and justice for all – aremade real, and meaningful; where the pursuit of happiness is more than a phrasefrom a dusty piece of paper; it’s something tangible, something everyone canactually feel"
161,We can do it all
162, We have the ﬁnances
163, We’re going to fund an unprecedented suiteof new affordable housing programs at the state level
164, We’re going to expandprotections for voters because we believe in democracy and everyone’s right tovote
165," I subscribe to an optimism that says: Big things are within our reach, and blueskies are ahead – and hopefully some snow, too"
166,"When my grandfather was a young man he traveled across this state, across mesasand over mountains, in a covered wagon"
167," He never could have imagined that bythe time he was an old man he would see the Sandias from 30,000 feet in anairplane"
168, He never could have imagined his granddaughter would watch a rocketblast off and literally reach space from New Mexico
169, None of us can predict thefuture
170," It feels unsettled, especially these days"
171," But what I know, for a certainty, isthat we have the power to make that kind of a bold leap into the unknown beyond,together; we have the power to envision a bright tomorrow, and to execute thatvision, on behalf of the people"
172, And we must recommit ourselves to that unifyingpurpose today
173,"So for the next 30 days, let’s be aggressive on behalf of the New Mexicans we’re allhere to serve"
174, Let’s remember who beneﬁts from good public service
175," It’s not aboutpolitics, it’s about community: Your community; our community; the families andworkers and seniors and parents who just want to live in peace, and with dignity,conﬁdent in the promise of tomorrow and the stability of today"
176, We’ve made somuch progress
177, Let’s make sure New Mexicans feel it
178, Let’s go above and beyondand embrace the potential of this pivotal moment in time
179,"Thank you, God bless New Mexico, and let’s get to work"
180,"SearchRecent PostsGovernor, legislative leadership announce special session to bring relief to NewMexicans amid rising costsWestern Inter-States Hydrogen Hub Responds to U"
181,S
182, Department of EnergyRequest for InformationGovernor appoints Senior Advisor for Cybersecurity and Critical InfrastructureGovernor secures $107 million in capital outlay funding for New Mexico ﬁrstresponders and communitiesGov
183, Lujan Grisham issues statement on fatal crash involving University of theSouthwestArchivesMarch 2022February 2022January 2022December 2021November 2021October 2021September 2021August 2021July 2021June 2021May 2021April 2021March 2021February 2021January 2021December 2020November 2020October 2020September 2020August 2020July 2020June 2020May 2020April 2020March 2020February 2020January 2020December 2019November 2019October 2019September 2019August 2019July 2019June 2019May 2019April 2019March 2019February 2019January 2019December 2018CategoriesCOVID-19Early Childhood EducationLegislative UpdatesPress ReleasesPublic SafetyUncategorizedCONTACTThe Ofﬁce of Governor Michelle Lujan Grisham is located on the fourth ﬂoor of theNew Mexico State Capitol in Room 400
184,"Address: 490 Old Santa Fe Trail Room 400 Santa Fe, NM 87501Phone: (505) 476-2200Toll free: (833) 520-0020QUICK LINKSContact the GovernorRequest a MeetingNeed Assistance from the GovernorOur LeadershipAttend or Speak at an EventPress ReleasesApply for Boards and CommissionsFLAG STATUSDesigned by Real Time Solutions"
0,Iowa Gov
1," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMPOLITICSRead the full text of Gov"
2, Kim Reynolds'2022 Condition of the State addressGov
3, Kim Reynolds Special to the RegisterPublished 6:57 p
4,m
5, CT Jan
6," 11, 2022 Updated 9:56 p"
7,m
8, CT Jan
9," 11, 2022The following is the prepared text of Gov"
10," Kim Reynolds' 2022 Condition of the Statespeech, which was delivered at 6 p"
11,m
12,", Jan"
13, 11
14," In the speech, she called for a reduction ofthe state income tax, more transparency in school curriculums and library books, and toinvest in the state's workforce"
15, Read the Register's coverage of the speech here
16, And sign up for the Register's politicsnewsletter here
17,   Mr
18," President, Mr"
19," Speaker, Lieutenant Governor, legislative leaders and members,justices and judges, my fellow Iowans:Two years ago, Ilee and Michael Muller were living in California but they were looking forsomething else"
20," Something away from the hustle and bustle, the crowded highways andhigh cost of living"
21," They had visited the city of Elk Horn in Shelby county and fallen in love with it, so when arestaurant came up for sale, they made the leap and put their faith in Iowa"
22," They bought an acreage outside of town, packed their belongings, and began to build a lifeand introduce themselves and their two daughters to the community"
23,"They opened their restaurant, Grace on Main, in March of 2020 — and you know whatcame next"
24,But the Mullers quickly realized that the Iowa way of life isn’t a myth
25, https://www
26,desmoinesregister
27,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 1 of 17Iowa Gov
28," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMThe community came together — and came in droves to the restaurant window to buytheir unique pizzas"
29,"Unlike so many states, Iowa’s economy stayed open, and so did Grace on Main"
30,And they did more than stay open
31," The Mullers and their restaurant have thrived, winningmultiple awards, including the Rural Operator of the Year from the Iowa RestaurantAssociation"
32,"When I stopped by Grace on Main for lunch this fall, Ilee told me “Iowa Nice isn’t just aslogan, it’s real"
33, It’s not who has a nicer car and how much money you have
34," If you needhelp, everyone is willing to drop everything"
35, You don’t get that back in California
36,"”I couldn’t help but smile, because that’s exactly what we’ve always done"
37, And what we’llalways do
38, The Mullers had faith in Iowa
39, And Iowa came through
40," The Mullers couldn’t be with us tonight, but we’re joined by some of their most loyalcustomers"
41, Won’t you please join me in welcoming the Mullers to Iowa and recognizingthe community that embraced them
42,"More: New Iowa legislative session begins, setting the stage for debates on tax cuts,culture warsTwo years ago, about the time the Mullers were moving to Iowa, I stood here before you atthe beginning of a new decade"
43, I talked about how far we’d come in ten years
44," About how we’d gone from a time when families lost their life savings, Iowans lost theirjobs, and our state government lost control of its budget—to a time of record-lowunemployment, a budget surplus, and record investments in K-12 education"
45," But most important, I talked about a vision for our future"
46, About the need to be bold; toshow the world that Iowa truly is the state of opportunity
47, https://www
48,desmoinesregister
49,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 2 of 17Iowa Gov
50," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMThe pandemic delayed some of our efforts, but it didn’t change our direction"
51," In the lasteight months alone we:Invested $300 million more in broadband, Strengthened funding for mental health by making it more sustainable, Made our communities safer and supported our law enforcement;Encouraged more quality housing, Extended and expanded our water-quality efforts,Repealed the inheritance tax on families, Gave parents more choices in their child’s education,Protected life,and expanded telehealth services to increase access to affordable health care acrossevery part of our state"
52,"When US News and World Report ranked Iowa the #1 state for opportunity last year, itwasn’t because we wanted it"
53, It was because we earned it
54, It was because we had faith in Iowans
55, And Iowans came through
56," Of course, rankings are nice"
57, But they’re not what matters
58, What matters is how we come together in our own communities —from cities like DesMoines to small towns like Elk Horn—where we live and work and worship
59,This is my fourth time speaking to you from this chamber on the condition of the state
60,"And I’m proud to report, for the fourth time, in every corner of Iowa, the condition of ourstate is strong"
61," We’re strong because we’ve been guided by the lights of common sense, fairness, andfreedom"
62, By the knowledge that bold action isn’t always government action
63, It’s Iowansmaking their own decisions for their own families and future
64, More: Gov
65, Kim Reynolds signs Iowa's new redistricting maps into lawhttps://www
66,desmoinesregister
67,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 3 of 17Iowa Gov
68," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMUnder these high ceilings, next to this marble, among these columns and portraits, it’stempting to believe that nothing good happens unless we legislate it, regulate it, or fund it"
69," But in the small towns, around kitchen tables, in the fields and back-offices, Iowansunderstand that we in this building don’t fund anything"
70, They do
71," And right now, they’re paying too much"
72," Last year, the state ended with a $1"
73,"2 billion surplus, on top of nearly $1 billion cashreserves"
74, That’s good
75, We kept spending down
76," But it also means that, despite the historic 2018 tax cuts, we’re still taking too much fromIowans’ paychecks"
77,That needs to stop
78, Now
79,"Tonight, I’ll introduce a comprehensive bill that significantly cuts taxes for all Iowans"
80,"First, it eliminates our complex system of multiple tax brackets and sets one tax rate of 4%"
81,Flat and fair
82, The cuts will occur gradually over the next four years so that we protect priorities likeeducation and public safety
83," But in the first year alone, taxpayers will save almost $500million"
84," And by 2026, when the bill is fully implemented, an average Iowa family will payover $1,300 less in taxes, which is on top of their $1,000 tax cut from the 2018 bill"
85, That’s money that can be reinvested into our economy and used to promote the prosperityof every Iowan
86,"  Yes, we’ll have less to spend once a year at the Capitol, but we’ll see it spent every singleday on Main Streets, in grocery stores, and at restaurants across Iowa"
87, We’ll see it spent inbusinesses instead of on bureaucracies
88,"We’ll put our faith in Iowans, and they won’t let us down"
89," Also, starting next year, for Iowans who have worked all their lives and saved forhttps://www"
90,desmoinesregister
91,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 4 of 17Iowa Gov
92," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMretirement, this bill will do even more by eliminating the taxation of retirement income"
93," For the vast majority of retired Iowans—those who rely on their 401K, IRA, or pension—that’s not just an income-tax cut; it’s a full income-tax repeal"
94, And that’s how it should be
95," You’ve worked hard all your life, saving for retirement andpaying your fair share in taxes"
96," It’s time you get a break from the tax collector; you’veearned it, now you should enjoy it"
97,"Under my plan, the tax repeal on retirement income won’t be limited to bank accounts"
98,"For farmers, whose savings is as much the black dirt under their boots as the money in thebank, this bill will eliminate the tax on cash-rent payments they receive when they retirefrom farming"
99,"More: Who's running for Iowa governor in 2022? Here are Democratic candidates hopingto challenge Kim ReynoldsAnd for employees who received stock in their company for years of hard work, the bill willeliminate the tax on the sale of those shares"
100, This will be a game-changer that will incentivize employers to share ownership with theiremployees and send a message to the rest of the country:  Come
101, Move to Iowa
102, Work hereand become an owner in a company and grow your investment tax free
103, Have faith in Iowaand we’ll come through
104, All of these tax cuts have one thing in common—they reward work
105, Work to be done and alifetime of work to be proud of
106," That’s never been more important, as the country is facing an unprecedented workershortage"
107," Across the nation, job openings far outnumber the workers available to fill them, and 4million fewer Americans are working now than they were before the pandemic"
108," Iowa is better positioned than most, with the ninth highest labor participation rate in thecountry"
109, But we’re still down from where we were at the beginning of 2020
110, And if wehttps://www
111,desmoinesregister
112,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 5 of 17Iowa Gov
113," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMdon’t take bold action, other states will"
114," Thanks to the leadership and careful planning of many of you in this room, we’re buildingon a solid foundation"
115,"Through bipartisan efforts, we established Future Ready Iowa, which provides tuition-freecommunity college and certification programs to Iowans training for high-demand jobs"
116," Since the fall of 2019, more than 35,000 scholarships have been awarded, empoweringnearly 17,000 Iowans to pursue careers and advance Iowa’s workforce—with thousandsmore to come"
117," We’ve also focused on expanding apprenticeship programs, incorporating work-basedlearning in our schools, integrating computer science into the curriculum, and so muchmore"
118,"With these efforts, we’re on the path to giving every Iowan the opportunity to find arewarding career"
119," But barriers to work still exist, including the need for childcare"
120," That’s also a national issue but, contrary to what some in D"
121,C
122," believe, there isn’t anational solution"
123,In Iowa we’ve taken a bottom up approach
124," Last legislative session we created theChildcare Challenge, a program where providers apply for grants that fit the needsof their communities"
125, It’s already paying off
126," In less than a year, we’ve awarded grants that will create 4,000 new childcare spots acrossthe state"
127, Sprouts Early Learning Academy in Carlisle is a great example
128," Paige and Taylor Smothersown the Academy, and thanks to a state grant they overcame inflated construction costsand regulatory burdens to open an amazing preschool and child care center for 70 2-5year-olds"
129,"When I visited the academy, I could see that we’re on the right path"
130,https://www
131,desmoinesregister
132,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 6 of 17Iowa Gov
133," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMI’ve invited Paige and Taylor to be with us tonight so they can be recognized for theirachievement and hear firsthand that their efforts, and the efforts of others like them, haveinspired us to do even more"
134, Won’t you please stand
135,"Because of the positive results from the Childcare Challenge, and because of theoverwhelming number of outstanding applicants, I’m announcing that the State isexpanding this program to provide another 5,000-plus childcare openings across thestate"
136,"  Last week, I had the privilege of calling some of the applicants to let them know theywould be receiving a state grant"
137, Let me give you a sample of what’s to come
138," In Dubuque, Aspire Home Daycare Network will remodel and equip homes that will helpstay-at-home moms start their own daycare business"
139," In Williamsburg, the school districtwill renovate a vacant house, in partnership with the high-school construction club, thatwill serve as a childcare center for teachers’ children"
140," And in Hull, the Bright Start Daycareand Preschool will expand its facility to help cut the current waitlist of 67 children in thisrural community"
141,These are more than just buildings
142, They are the physical reminders of the thousands oflives that will be enriched
143,  And it’s not just the children—it’s also the lives of parentsempowered to go to work knowing their child is cared for
144,  Last spring I established the Governor’s Childcare Task Force and charged the group withdeveloping a comprehensive strategy to address this issue
145," I’m happy to report that we’vealready made progress in implementing many of their recommendations, includingrelieving childcare providers of onerous regulations"
146," There’s more to do, and I look forward to working with the legislature this session"
147,Because no one should be forced to choose between earning a living and caring for theirchild
148," There are many reasons for the worker shortage, but we need to recognize that, in somecases, it’s because the government has taken away the need or desire to work"
149, The safetynet has become a hammock
150, https://www
151,desmoinesregister
152,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 7 of 17Iowa Gov
153," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMDon’t mistake me; this isn’t the only cause"
154," But it’s a growing problem, and it’s not just aneconomic one"
155, There is dignity in work; it gives us meaning and purpose
156," So when it’s degraded, whenidleness is rewarded with enhanced unemployment and stimulus checks, when workbegins to seem optional rather than fundamental, then society begins to decay"
157,I’m worried that we’re reaching that point
158, Where workers who stay home are being putahead of the workers who show up
159," Tomorrow, somewhere in Iowa, a carpenter will struggle to set rafters by himself in thefreezing cold"
160," He needs help, and he’s been asking for it"
161," But too many are at home, livingon his tax dollars"
162, It’s been the same for almost two years now
163, His hands are tired; hisback is tired
164, He’s just tired
165,He has faith in Iowa—he believes we’ll come through—but D
166,C
167, doesn’t seem to care
168,So let’s show him that Iowa does care
169," Let’s show him that in this State, we appreciate thevalue of work and will promote it at every turn"
170, We start by revamping our unemployment system so that it becomes a re-employmentsystem
171," Unemployment benefits serve an important purpose as a short-term safety net for Iowanswho are unexpectedly out of work, through no fault of their own"
172," But we can’t forget theseare taxpayer funds, and we have to recognize that we’re living in a time of prolonged lowunemployment"
173,"Today, there are many more job openings than Iowans on unemployment"
174,Those Iowans have six months to collect unemployment benefits while they look for one ofthe many open jobs
175," Frankly, that’s more time than necessary"
176, I’ll be introducing a bill that lowers benefits to 16 weeks—about four months—and ensuresthat those collecting unemployment can’t turn down suitable jobs while living on taxpayerfunds
177, https://www
178,desmoinesregister
179,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 8 of 17Iowa Gov
180," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMWe’ll also increase our efforts to match unemployed Iowans with new opportunities"
181," Tothat end, I’m announcing the creation of a separate re-employment division within theState, whose sole focus will be helping Iowans get back to work"
182," We want these Iowans to succeed, and we’ll give them every opportunity to do so"
183, Unemployment payments and stimulus checks aren’t the only government-createdproblems we’re facing
184,    We need to continue our work this session to eliminate unnecessary licensingrequirements that keep people from moving to or working in Iowa
185, We also need to address a legal system that is awarding millions of dollars in damageswithout regard to the consequences
186," When accidents and mistakes happen, injured Iowans deserve to be fairly compensated"
187,"But arbitrary, multi-million dollar jury awards do more than that"
188," They act as a tax on allIowans, raising the costs of goods and services and jeopardizing our healthcare system"
189," Like many states have already done, we need to put reasonable caps on non-economicdamages for trucking accidents and medical malpractice"
190, Let’s work together to do justthat
191," The shortage of healthcare workers is one of our greatest workforce concerns, especially inrural Iowa"
192," Five of the state’s top-10 job postings are healthcare careers, with registered nurses andnursing assistants at the top of the list"
193," And the problem is expected to get worse, as theUS Bureau of Labor Statistics projects the need for 1"
194,1 million more nurses nationally by2030
195," Once again, Iowa is ahead of the curve, as we’ve already begun the process to recruit andtrain"
196,"We’re expanding our loan forgiveness programs for healthcare professionals who committo Iowa, especially our rural areas"
197, And we’re making it easier for part-time nurses to teachhttps://www
198,desmoinesregister
199,com/story/news/politics/2022/01/11/gove…ndition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 9 of 17Iowa Gov
200," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMwhile they work"
201," We’re also starting our training programs earlier, to give our students a first-hand view ofwhat a career in healthcare looks like"
202," In Pella, the high-school Career Academy recently launched a patient-care registeredapprenticeship program that offers students hands-on experience in a variety of medicalsettings, while at the same time earning a wage"
203," Before they even leave high school, these students can become a certified nursingassistant, and then qualify to work as a lab or surgical technician"
204," And within a few shortyears, they can go on to become an OB tech, RN or BSN—all while being paid"
205," This innovative approach, and the public-private partnerships that make it possible, arewhat Iowa’s education and healthcare systems need"
206, That’s why we’re launching a newhealthcare registered apprenticeship program that will provide funding to at least fivecommunities to scale what Pella has done
207,"Marie Vander Wilt, the first apprentice in Pella’s program, said that getting hands-onexperience in healthcare gave her a new appreciation for this career path"
208, She told me “thejob isn’t always easy but I get to leave work each day knowing that I made a difference
209,"”Marie, along with her instructor, Kay Landon, and the program partners from PellaRegional Hospital and Wesley Life are with us tonight"
210, Let’s thank them for leading
211," Across the state, educators are teaming up with professionals in their field to train ourstudents"
212," In fact, we’re a national leader in work-based learning"
213,But for all the real-world experience we’ve brought to the classroom—from welding toinformation technology to healthcare—we’ve missed an important one: education
214," When it comes to training the next generation of teachers, we haven’t been using our bestasset: our teachers in the classroom"
215, The ones who put their skills to work every day tomake a difference
216,https://www
217,desmoinesregister
218,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 10 of 17Iowa Gov
219," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMStarting tomorrow, we’ll be launching the first teacher registered apprenticeship programin the country, letting schools effectively grow their own workforce"
220," High school apprentices start classroom instruction in their junior year and, within a yearof graduation, they can earn a paraeducator credential and associates degree"
221," And forparaeducators, their day jobs will count toward student teaching requirements, greatlyreducing the cost and time required to become a teacher"
222,The teachers of tomorrow are in our schools today
223, Let’s give them a head start on theirjourney to one of the most rewarding careers
224, Talk to someone who’s been successful and without fail they’ll tell you about a teacher whoset them on their path
225, About someone who inspired them; who pushed them to be whothey are today
226, Our teachers provide more than textbook instruction
227, They give emotional support andstructure
228, They help guide our children through their most difficult and formative years
229," That’s why it was, and remains, so important that our schools stay open"
230, And that’s whyI’m proud of the tens of thousands of Iowa educators who stayed in the classroom when somany in other states did not
231," As a means of saying “Thank you”—and to help retain our educators—I’m announcingtonight that we’ll use federal ESSER funds to award a $1,000 retention bonus to teacherswho stayed on the job through the pandemic and who will continue teaching next year"
232,Your work is essential and we want you to know it
233," The importance of a strong public school system is reflected in the State budget, wherepublic education accounts for more than 56% of all state spending"
234," And for PreK-12 education, that’s $3"
235,"7 billion, with an increase of nearly $1 billion in thelast decade"
236," For most Iowa families, that’s money well spent"
237," Across the State, in every one of our 99counties, there are strong schools with dedicated teachers"
238, https://www
239,desmoinesregister
240,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 11 of 17Iowa Gov
241," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMBut for some families, the school district doesn’t fit their values or meet the needs of theirchild"
242," And sadly, in some cases, school administrators are ignoring the problem or just notlistening"
243, Some even believe that it’s a school’s responsibility to not just teach kids to learnbut to control what they learn—to push their worldview
244," The problem has been building for some time, but parents are no longer in the dark"
245," Recently, several parents brought to light that schools are buying and teaching with booksthat contain vulgar and sexually explicit material involving minors"
246, These books are soexplicit they’d be X-rated if they were movies
247," The content is so bad that after a parentread them at a school board meeting, the district took the live stream down from itswebsite because the passages were too inappropriate—and yet many of these books remainin school libraries today"
248,We live in a free country with free expression
249, But there’s a difference between shoutingvulgarities from a street corner and assigning them as required classroom reading
250, There’sa difference between late-night cable TV and the school library
251, If school boards and administrators refuse to understand that—if they believe theclassroom is about pushing their worldview—then we’re on the wrong path
252," So to the parents who are listening tonight, who are frustrated with what’s happening:Know that I and members of this legislature have heard you loud and clear"
253, Enough isenough
254," Parents matter, and we’re going to make sure you stay in charge of your child’seducation"
255, It starts with full transparency
256, All schools should be required to publish what they’reteaching
257, There’s no reason to hide it—at least no good reason
258, The same goes for the books in the library
259," Parents should know what their kids haveaccess to, and they should have a timely process to address their concerns"
260," Because whenour parents are fully informed, they can make informed choices"
261, https://www
262,desmoinesregister
263,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 12 of 17Iowa Gov
264," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMAnd ultimately, that’s what every parent deserves: a choice"
265,"  Even when the school is doingwhat it should, that doesn’t necessarily mean the unique needs and values of every studentare being met"
266, Wealthier parents always have an alternative
267, But many middle- and lower-incomefamilies don’t
268, They don’t have a choice
269,"Jacky Ochoa, a mother of four daughters who attend St"
270, Rose of Lima Catholic school inDenison said it best
271," Writing to the Des Moines Register, she said that “school choice ispersonal; it’s about students"
272," Choice empowers parents—a child’s strongest advocates, andthe people who best know their skills and interests—to select the learning environmentthat will allow their child to shine"
273,"”Jacky, I couldn’t agree more—which is why I’ll be introducing legislation that allowsmiddle- and low-income families and students with an individualized educational plan toreceive a portion of the ‘per pupil’ funds allocated annually by the state to move their childto the education system of their choice"
274,"About 70% (over $5,300) of those funds will go directly into an account for families tocustomize their child’s education"
275, The remaining 30% will be distributed by the state tosmaller school districts
276," We want to ensure our small schools stay strong while, at the same time, empoweringparents to choose what’s best for their child"
277," As I said last year, school choice isn’t a zero sum game"
278, It has the potential to raise thequality of all schools
279," After we expanded open enrollment last session, one superintendentresponded by setting the goal of making his district the “destination of choice"
280,"” That is precisely what we want: For every school, public or private, to strive to be the bestit can be"
281," Because when our schools succeed, Iowa becomes a “destination of choice” forparents everywhere"
282,My focus tonight is about work and workers
283, About what puts food on the table and a roofover our head
284, About what gives us meaning and purpose
285,   https://www
